,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
LDA_raw_0,LDA,raw,0.0,10.837361812591553,0.5106888361045131,0.7280285035629454,0.836104513064133,0.9323040380047506,1.0,0.5106888361045131,0.5106888361045131
LDA_raw_1e-10,LDA,raw,1e-10,10.53519606590271,0.23871733966745842,0.333729216152019,0.42874109263657956,0.7434679334916865,1.0,0.23871733966745842,0.23871733966745842
LDA_raw_1e-09,LDA,raw,1e-09,9.11180591583252,0.1876484560570071,0.28978622327790976,0.3919239904988123,0.7280285035629454,1.0,0.1876484560570071,0.1876484560570071
LDA_raw_1e-08,LDA,raw,1e-08,7.092765808105469,0.2161520190023753,0.31353919239904987,0.4311163895486936,0.7814726840855107,1.0,0.2161520190023753,0.2161520190023753
LDA_raw_1e-07,LDA,raw,1e-07,6.9963178634643555,0.2007125890736342,0.3004750593824228,0.40498812351543945,0.7185273159144893,1.0,0.2007125890736342,0.2007125890736342
LDA_raw_1e-06,LDA,raw,1e-06,9.454680919647217,0.19477434679334918,0.27315914489311166,0.3752969121140142,0.7042755344418052,1.0,0.19477434679334918,0.19477434679334918
LDA_raw_1e-05,LDA,raw,1e-05,7.456571817398071,0.1995249406175772,0.29097387173396677,0.4085510688836104,0.7232779097387173,1.0,0.1995249406175772,0.1995249406175772
LDA_raw_0.0001,LDA,raw,0.0001,7.72192120552063,0.22565320665083136,0.33016627078384797,0.4180522565320665,0.7399049881235155,1.0,0.22565320665083136,0.22565320665083136
LDA_raw_0.001,LDA,raw,0.001,5.871277093887329,0.5237529691211401,0.7090261282660333,0.8254156769596199,0.9263657957244655,1.0,0.5237529691211401,0.5237529691211401
LDA_raw_0.01,LDA,raw,0.01,6.216737985610962,0.6508313539192399,0.8669833729216152,0.9406175771971497,0.9845605700712589,1.0,0.6508313539192399,0.6508313539192399
LDA_raw_0.1,LDA,raw,0.1,6.036649942398071,0.7541567695961995,0.9299287410926366,0.9691211401425178,0.995249406175772,1.0,0.7541567695961995,0.7541567695961995
LDA_raw_1,LDA,raw,1.0,8.048393964767456,0.7755344418052257,0.9144893111638955,0.9536817102137767,0.9809976247030879,1.0,0.7755344418052257,0.7755344418052257
LDA_raw_10,LDA,raw,10.0,7.156636953353882,0.5071258907363421,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.5071258907363421,0.5071258907363421
LDA_raw_100,LDA,raw,100.0,8.739189624786377,0.35985748218527314,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.35985748218527314,0.35985748218527314
LDA_raw_1000,LDA,raw,1000.0,7.480420112609863,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
LDA_standard_scalar_0,LDA,standard_scalar,0.0,7.095323801040649,0.505938242280285,0.7161520190023754,0.815914489311164,0.9287410926365796,1.0,0.505938242280285,0.505938242280285
LDA_standard_scalar_1e-10,LDA,standard_scalar,1e-10,8.79712200164795,0.22209026128266032,0.3087885985748218,0.3990498812351544,0.7292161520190024,1.0,0.22209026128266032,0.22209026128266032
LDA_standard_scalar_1e-09,LDA,standard_scalar,1e-09,5.863465070724487,0.17220902612826602,0.2660332541567696,0.37767220902612825,0.7042755344418052,1.0,0.17220902612826602,0.17220902612826602
LDA_standard_scalar_1e-08,LDA,standard_scalar,1e-08,6.92508602142334,0.22209026128266032,0.30641330166270786,0.42636579572446553,0.7256532066508313,1.0,0.22209026128266032,0.22209026128266032
LDA_standard_scalar_1e-07,LDA,standard_scalar,1e-07,7.150372743606567,0.20783847980997625,0.2980997624703088,0.38836104513064135,0.7090261282660333,1.0,0.20783847980997625,0.20783847980997625
LDA_standard_scalar_1e-06,LDA,standard_scalar,1e-06,5.888247013092041,0.22684085510688837,0.33016627078384797,0.43824228028503565,0.7470308788598575,1.0,0.22684085510688837,0.22684085510688837
LDA_standard_scalar_1e-05,LDA,standard_scalar,1e-05,7.891111135482788,0.27315914489311166,0.35629453681710216,0.4489311163895487,0.7422802850356295,1.0,0.27315914489311166,0.27315914489311166
LDA_standard_scalar_0.0001,LDA,standard_scalar,0.0001,6.765960216522217,0.1840855106888361,0.27790973871733965,0.4026128266033254,0.7470308788598575,1.0,0.1840855106888361,0.1840855106888361
LDA_standard_scalar_0.001,LDA,standard_scalar,0.001,7.902000188827515,0.2327790973871734,0.331353919239905,0.44418052256532065,0.7292161520190024,1.0,0.2327790973871734,0.2327790973871734
LDA_standard_scalar_0.01,LDA,standard_scalar,0.01,7.4432268142700195,0.34679334916864607,0.45368171021377673,0.5439429928741093,0.815914489311164,1.0,0.34679334916864607,0.34679334916864607
LDA_standard_scalar_0.1,LDA,standard_scalar,0.1,7.912129163742065,0.6270783847980997,0.8194774346793349,0.9002375296912114,0.9631828978622328,1.0,0.6270783847980997,0.6270783847980997
LDA_standard_scalar_1,LDA,standard_scalar,1.0,7.593949794769287,0.7541567695961995,0.8966745843230404,0.9560570071258907,0.9869358669833729,1.0,0.7541567695961995,0.7541567695961995
LDA_standard_scalar_10,LDA,standard_scalar,10.0,7.779042720794678,0.5866983372921615,0.8087885985748219,0.8847980997624703,0.9619952494061758,1.0,0.5866983372921615,0.5866983372921615
LDA_standard_scalar_100,LDA,standard_scalar,100.0,7.19055700302124,0.30760095011876487,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.30760095011876487,0.30760095011876487
LDA_standard_scalar_1000,LDA,standard_scalar,1000.0,7.133924961090088,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
LDA_total_sum_0,LDA,total_sum,0.0,6.8742406368255615,0.5356294536817102,0.7161520190023754,0.8004750593824228,0.9418052256532067,1.0,0.5356294536817102,0.5356294536817102
LDA_total_sum_1e-10,LDA,total_sum,1e-10,7.149497032165527,0.22327790973871733,0.32066508313539194,0.42280285035629456,0.7470308788598575,1.0,0.22327790973871733,0.22327790973871733
LDA_total_sum_1e-09,LDA,total_sum,1e-09,7.057993173599243,0.21971496437054633,0.30997624703087884,0.4168646080760095,0.7185273159144893,1.0,0.21971496437054633,0.21971496437054633
LDA_total_sum_1e-08,LDA,total_sum,1e-08,6.978481769561768,0.22802850356294538,0.3171021377672209,0.42042755344418054,0.7553444180522565,1.0,0.22802850356294538,0.22802850356294538
LDA_total_sum_1e-07,LDA,total_sum,1e-07,5.906785011291504,0.28741092636579574,0.4014251781472684,0.504750593824228,0.7684085510688836,1.0,0.28741092636579574,0.28741092636579574
LDA_total_sum_1e-06,LDA,total_sum,1e-06,6.1263110637664795,0.5190023752969121,0.7102137767220903,0.8076009501187649,0.9311163895486936,1.0,0.5190023752969121,0.5190023752969121
LDA_total_sum_1e-05,LDA,total_sum,1e-05,8.889456987380981,0.5902612826603325,0.8111638954869359,0.9239904988123515,0.9809976247030879,1.0,0.5902612826603325,0.5902612826603325
LDA_total_sum_0.0001,LDA,total_sum,0.0001,7.174823045730591,0.7078384798099763,0.8729216152019003,0.9501187648456056,0.9881235154394299,1.0,0.7078384798099763,0.7078384798099763
LDA_total_sum_0.001,LDA,total_sum,0.001,10.508371114730835,0.7042755344418052,0.8741092636579573,0.9501187648456056,0.9762470308788599,1.0,0.7042755344418052,0.7042755344418052
LDA_total_sum_0.01,LDA,total_sum,0.01,11.855653047561646,0.49287410926365793,0.7280285035629454,0.8634204275534442,0.9619952494061758,1.0,0.49287410926365793,0.49287410926365793
LDA_total_sum_0.1,LDA,total_sum,0.1,5.987895965576172,0.34441805225653205,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.34441805225653205,0.34441805225653205
LDA_total_sum_1,LDA,total_sum,1.0,6.1431379318237305,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
LDA_total_sum_10,LDA,total_sum,10.0,9.21548318862915,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
LDA_total_sum_100,LDA,total_sum,100.0,9.25950288772583,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
LDA_total_sum_1000,LDA,total_sum,1000.0,8.796059131622314,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_binary_0,linear_svc,binary,0.0,29.150893211364746,0.9429928741092637,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_1e-10,linear_svc,binary,1e-10,29.1290180683136,0.9453681710213777,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_1e-09,linear_svc,binary,1e-09,29.760576009750366,0.9429928741092637,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_1e-08,linear_svc,binary,1e-08,29.999431133270264,0.9418052256532067,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_1e-07,linear_svc,binary,1e-07,29.14121389389038,0.9418052256532067,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_1e-06,linear_svc,binary,1e-06,29.209781885147095,0.9429928741092637,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_1e-05,linear_svc,binary,1e-05,29.09685707092285,0.9429928741092637,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_0.0001,linear_svc,binary,0.0001,29.533213138580322,0.9429928741092637,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_0.001,linear_svc,binary,0.001,29.41929006576538,0.9418052256532067,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_binary_0.01,linear_svc,binary,0.01,30.00212812423706,0.9441805225653207,0.9928741092636579,0.998812351543943,1.0,1.0,0.9370546318289786,0.9370546318289786
linear_svc_binary_0.1,linear_svc,binary,0.1,35.15557408332825,0.9346793349168646,0.9916864608076009,0.996437054631829,1.0,1.0,0.9358669833729216,0.9358669833729216
linear_svc_binary_1,linear_svc,binary,1.0,92.46403408050537,0.7969121140142518,0.9382422802850356,0.9762470308788599,0.995249406175772,1.0,0.7862232779097387,0.7862232779097387
linear_svc_binary_10,linear_svc,binary,10.0,123.06718111038208,0.5083135391923991,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.505938242280285,0.505938242280285
linear_svc_binary_100,linear_svc,binary,100.0,125.5781581401825,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_binary_1000,linear_svc,binary,1000.0,125.39668607711792,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_clr_0,linear_svc,clr,0.0,29.75785207748413,0.9441805225653207,0.9916864608076009,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_1e-10,linear_svc,clr,1e-10,29.315757751464844,0.9418052256532067,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_1e-09,linear_svc,clr,1e-09,29.96009111404419,0.9429928741092637,0.9916864608076009,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_1e-08,linear_svc,clr,1e-08,30.135584115982056,0.9418052256532067,0.9916864608076009,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_1e-07,linear_svc,clr,1e-07,30.198162317276,0.9429928741092637,0.9916864608076009,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_1e-06,linear_svc,clr,1e-06,29.90708303451538,0.9429928741092637,0.9916864608076009,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_1e-05,linear_svc,clr,1e-05,29.33651089668274,0.9429928741092637,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_0.0001,linear_svc,clr,0.0001,29.621572732925415,0.9429928741092637,0.9916864608076009,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_0.001,linear_svc,clr,0.001,30.23233914375305,0.9418052256532067,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_0.01,linear_svc,clr,0.01,30.312788009643555,0.9418052256532067,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_clr_0.1,linear_svc,clr,0.1,29.622735023498535,0.9477434679334917,0.9916864608076009,0.998812351543943,1.0,1.0,0.9382422802850356,0.9382422802850356
linear_svc_clr_1,linear_svc,clr,1.0,34.941730976104736,0.9441805225653207,0.994061757719715,0.996437054631829,1.0,1.0,0.9370546318289786,0.9370546318289786
linear_svc_clr_10,linear_svc,clr,10.0,92.72366189956665,0.7909738717339667,0.9334916864608076,0.9750593824228029,0.9928741092636579,1.0,0.7909738717339667,0.7909738717339667
linear_svc_clr_100,linear_svc,clr,100.0,124.63569688796997,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.5427553444180523,0.5427553444180523
linear_svc_clr_1000,linear_svc,clr,1000.0,124.11911678314209,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.36223277909738716,0.36223277909738716
linear_svc_multiplicative_replacement_0,linear_svc,multiplicative_replacement,0.0,70.50377869606018,0.6389548693586699,0.9085510688836105,0.9691211401425178,0.994061757719715,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1e-10,linear_svc,multiplicative_replacement,1e-10,69.6416552066803,0.6425178147268409,0.8931116389548693,0.9714964370546318,0.9928741092636579,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1e-09,linear_svc,multiplicative_replacement,1e-09,69.5540759563446,0.6543942992874109,0.8895486935866983,0.9726840855106889,0.994061757719715,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1e-08,linear_svc,multiplicative_replacement,1e-08,71.61765503883362,0.6401425178147269,0.8871733966745843,0.9679334916864608,0.9928741092636579,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1e-07,linear_svc,multiplicative_replacement,1e-07,72.67939805984497,0.6472684085510689,0.8907363420427553,0.9714964370546318,0.9916864608076009,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1e-06,linear_svc,multiplicative_replacement,1e-06,72.11583685874939,0.6995249406175772,0.8919239904988123,0.9726840855106889,0.9916864608076009,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1e-05,linear_svc,multiplicative_replacement,1e-05,73.13907885551453,0.6460807600950119,0.8871733966745843,0.9703087885985748,0.9928741092636579,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_0.0001,linear_svc,multiplicative_replacement,0.0001,73.17044711112976,0.6460807600950119,0.8871733966745843,0.9714964370546318,0.9916864608076009,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_0.001,linear_svc,multiplicative_replacement,0.001,86.23792695999146,0.6270783847980997,0.8681710213776722,0.9667458432304038,0.9845605700712589,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_0.01,linear_svc,multiplicative_replacement,0.01,122.74560379981995,0.49643705463182897,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_0.1,linear_svc,multiplicative_replacement,0.1,130.32796788215637,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1,linear_svc,multiplicative_replacement,1.0,130.30651998519897,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_10,linear_svc,multiplicative_replacement,10.0,132.40417218208313,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_100,linear_svc,multiplicative_replacement,100.0,134.7198462486267,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_multiplicative_replacement_1000,linear_svc,multiplicative_replacement,1000.0,131.31780767440796,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_raw_0,linear_svc,raw,0.0,31.329010009765625,0.9418052256532067,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_1e-10,linear_svc,raw,1e-10,31.00657820701599,0.9429928741092637,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_1e-09,linear_svc,raw,1e-09,31.16735601425171,0.9429928741092637,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_1e-08,linear_svc,raw,1e-08,31.000228881835938,0.9418052256532067,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_1e-07,linear_svc,raw,1e-07,31.337186813354492,0.9418052256532067,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_1e-06,linear_svc,raw,1e-06,31.13499426841736,0.9406175771971497,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_1e-05,linear_svc,raw,1e-05,31.93247103691101,0.9418052256532067,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_0.0001,linear_svc,raw,0.0001,30.93083381652832,0.9429928741092637,0.9928741092636579,0.998812351543943,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_0.001,linear_svc,raw,0.001,31.146249294281006,0.9418052256532067,0.9928741092636579,0.997624703087886,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_0.01,linear_svc,raw,0.01,31.512593984603882,0.9429928741092637,0.9916864608076009,0.996437054631829,1.0,1.0,0.9346793349168646,0.9346793349168646
linear_svc_raw_0.1,linear_svc,raw,0.1,36.636868715286255,0.9394299287410927,0.9916864608076009,0.995249406175772,1.0,1.0,0.9370546318289786,0.9370546318289786
linear_svc_raw_1,linear_svc,raw,1.0,97.16556286811829,0.8028503562945368,0.9346793349168646,0.9774346793349169,0.994061757719715,1.0,0.7921615201900237,0.7921615201900237
linear_svc_raw_10,linear_svc,raw,10.0,130.00005888938904,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.5558194774346793,0.5558194774346793
linear_svc_raw_100,linear_svc,raw,100.0,132.79246377944946,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_raw_1000,linear_svc,raw,1000.0,130.73780417442322,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_standard_scalar_0,linear_svc,standard_scalar,0.0,35.394845962524414,0.9346793349168646,0.9881235154394299,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_1e-10,linear_svc,standard_scalar,1e-10,34.846039056777954,0.9346793349168646,0.9869358669833729,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_1e-09,linear_svc,standard_scalar,1e-09,34.97180795669556,0.9358669833729216,0.9881235154394299,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_1e-08,linear_svc,standard_scalar,1e-08,34.88815188407898,0.9346793349168646,0.9893111638954869,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_1e-07,linear_svc,standard_scalar,1e-07,35.12908887863159,0.9346793349168646,0.9869358669833729,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_1e-06,linear_svc,standard_scalar,1e-06,35.11314797401428,0.9334916864608076,0.9881235154394299,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_1e-05,linear_svc,standard_scalar,1e-05,34.96395397186279,0.9323040380047506,0.9881235154394299,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_0.0001,linear_svc,standard_scalar,0.0001,35.2633159160614,0.9323040380047506,0.9869358669833729,0.996437054631829,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_0.001,linear_svc,standard_scalar,0.001,35.327181816101074,0.9346793349168646,0.9881235154394299,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_0.01,linear_svc,standard_scalar,0.01,35.38393211364746,0.9334916864608076,0.9869358669833729,0.997624703087886,1.0,1.0,0.9251781472684085,0.9251781472684085
linear_svc_standard_scalar_0.1,linear_svc,standard_scalar,0.1,35.35225820541382,0.9394299287410927,0.9904988123515439,0.997624703087886,1.0,1.0,0.9323040380047506,0.9323040380047506
linear_svc_standard_scalar_1,linear_svc,standard_scalar,1.0,61.95990800857544,0.8942992874109263,0.9750593824228029,0.9893111638954869,0.998812351543943,1.0,0.8859857482185273,0.8859857482185273
linear_svc_standard_scalar_10,linear_svc,standard_scalar,10.0,125.8053469657898,0.5760095011876485,0.7517814726840855,0.8764845605700713,0.9762470308788599,1.0,0.5997624703087886,0.5997624703087886
linear_svc_standard_scalar_100,linear_svc,standard_scalar,100.0,131.96106696128845,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.39311163895486934,0.39311163895486934
linear_svc_standard_scalar_1000,linear_svc,standard_scalar,1000.0,131.7628231048584,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_0,linear_svc,total_sum,0.0,73.86403727531433,0.7030878859857482,0.8883610451306413,0.9726840855106889,0.9893111638954869,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_1e-10,linear_svc,total_sum,1e-10,72.88015484809875,0.6520190023752969,0.8741092636579573,0.9655581947743468,0.994061757719715,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_1e-09,linear_svc,total_sum,1e-09,72.3464469909668,0.6342042755344418,0.8752969121140143,0.9679334916864608,0.995249406175772,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_1e-08,linear_svc,total_sum,1e-08,72.48818826675415,0.6401425178147269,0.8883610451306413,0.9679334916864608,0.9928741092636579,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_1e-07,linear_svc,total_sum,1e-07,73.07695984840393,0.6935866983372921,0.8800475059382423,0.9691211401425178,0.9904988123515439,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_1e-06,linear_svc,total_sum,1e-06,70.93931102752686,0.6448931116389549,0.8919239904988123,0.9679334916864608,0.994061757719715,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_1e-05,linear_svc,total_sum,1e-05,70.80914402008057,0.6995249406175772,0.8859857482185273,0.9714964370546318,0.995249406175772,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_0.0001,linear_svc,total_sum,0.0001,69.0382239818573,0.6935866983372921,0.8907363420427553,0.9714964370546318,0.9928741092636579,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_0.001,linear_svc,total_sum,0.001,80.9225721359253,0.6864608076009501,0.8586698337292161,0.9679334916864608,0.982185273159145,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_0.01,linear_svc,total_sum,0.01,114.61655402183533,0.5439429928741093,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_0.1,linear_svc,total_sum,0.1,124.96548199653625,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
linear_svc_total_sum_1,linear_svc,total_sum,1.0,124.52458500862122,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
linear_svc_total_sum_10,linear_svc,total_sum,10.0,125.47001910209656,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_100,linear_svc,total_sum,100.0,124.07678008079529,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
linear_svc_total_sum_1000,linear_svc,total_sum,1000.0,123.90912103652954,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
logistic_regression_binary_0,logistic_regression,binary,0.0,2.900866985321045,0.9382422802850356,0.9881235154394299,0.996437054631829,1.0,1.0,0.9382422802850356,0.9382422802850356
logistic_regression_binary_1e-10,logistic_regression,binary,1e-10,2.5733699798583984,0.9406175771971497,0.9916864608076009,0.996437054631829,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_binary_1e-09,logistic_regression,binary,1e-09,2.123553991317749,0.9370546318289786,0.9904988123515439,0.997624703087886,1.0,1.0,0.9370546318289786,0.9370546318289786
logistic_regression_binary_1e-08,logistic_regression,binary,1e-08,2.864006280899048,0.9406175771971497,0.9904988123515439,0.997624703087886,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_binary_1e-07,logistic_regression,binary,1e-07,2.544031858444214,0.9418052256532067,0.9893111638954869,0.996437054631829,1.0,1.0,0.9418052256532067,0.9418052256532067
logistic_regression_binary_1e-06,logistic_regression,binary,1e-06,2.689141035079956,0.9382422802850356,0.9893111638954869,0.996437054631829,1.0,1.0,0.9382422802850356,0.9382422802850356
logistic_regression_binary_1e-05,logistic_regression,binary,1e-05,2.6756820678710938,0.9394299287410927,0.9916864608076009,0.996437054631829,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_binary_0.0001,logistic_regression,binary,0.0001,2.48688006401062,0.9394299287410927,0.9904988123515439,0.997624703087886,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_binary_0.001,logistic_regression,binary,0.001,2.742269992828369,0.9406175771971497,0.9904988123515439,0.996437054631829,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_binary_0.01,logistic_regression,binary,0.01,3.4054369926452637,0.9394299287410927,0.9904988123515439,0.996437054631829,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_binary_0.1,logistic_regression,binary,0.1,1.7579829692840576,0.9346793349168646,0.9869358669833729,0.995249406175772,1.0,1.0,0.9346793349168646,0.9346793349168646
logistic_regression_binary_1,logistic_regression,binary,1.0,0.6581308841705322,0.7945368171021377,0.9358669833729216,0.9703087885985748,0.9904988123515439,1.0,0.7945368171021377,0.7945368171021377
logistic_regression_binary_10,logistic_regression,binary,10.0,0.4535832405090332,0.4477434679334917,0.7280285035629454,0.8883610451306413,0.9619952494061758,1.0,0.4477434679334917,0.4477434679334917
logistic_regression_binary_100,logistic_regression,binary,100.0,0.4270660877227783,0.331353919239905,0.6757719714964371,0.8551068883610451,0.9643705463182898,1.0,0.331353919239905,0.331353919239905
